"labels(n)","n.valid_until","n.country_codes","n.countries","n.node_id","n.sourceID","n.address","n.name","n.jurisdiction_description","n.service_provider","n.jurisdiction","n.closed_date","n.incorporation_date","n.ibcRUC","n.type","n.status","n.company_type","n.note"
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11000804","Panama Papers","MR.TIMOTHY LAM KWOK ROOM 2101-2; 88 HING FAT STREET CAUSEWAY BAY; HONG KONG","MR.TIMOTHY LAM KWOK","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","PAN","Panama","11000805","Panama Papers","LIC. RAMSES OWENS APARTADO POSTAL 0816-00893 PANAMA, REP. DE PANAMA","OWENS, RAMSES","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","ECU","Ecuador","11000808","Panama Papers","CORRAL & ASOCIADOS AVE. JUAN PABLO 1 ESQUINA INTERIOR Y AVE. 3 DE NOVIEMBRE CUENCA, ECUADOR","CORRAL & ASOCIADOS","","","","","","","","INACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11000809","Panama Papers","","CLAYTON STARK & CO.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11000810","Panama Papers","WAH NAM GROUP LIMITED 9TH FLOOR; CITIC TOWER 1 TIM MEI AVENUE CENTRAL; HONG KONG","WAH NAM GROUP LIMITED","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","ECU","Ecuador","11000806","Panama Papers","ANDRADE & COMPAÑIA 10 DE AGOSTO 103 Y MALECON PISO 5; OFC #3 EDIFICIO VALRA GUAYAQUIL; ECUADOR ATTN: DR. MARCELO ANDRADE CORDERO","ANDRADE & COMPAÑIA","","","","","","","","UNRECOVERABLE ACCOUNTS","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","ECU","Ecuador","11000807","Panama Papers","ANGLO AUTOMOTRIZ S. A. ANAUTO PRESIDENTE LUÍS CORDERO Y SUFRAGIO LIBREGUAYAQUIL, ECUADORRUC: 0990201595001 TELÉFONO (593 4) 291119 GUAYAQUIL ECUADOR","ESTUDIO JURIDICO ORTEGA MOREIRA & ORTEGA TRUJILLO ABOGADOS","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","USA","United States","11000811","Panama Papers","ARLINGTON OVERSEAS LTD. 527 GOLDEN BEACH DRV GOLDEN BEACH; FLORIDA; 33160 UNITED STATES","ARLINGTON OVERSEAS LTD.","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","IMN","Isle of Man","11000812","Panama Papers","CAPSTONE DEVELOPMENTS LIMITED C/O GLENAIR ENGINEERING LIMITED SOUTH QUAY INDUSTRIAL ESTATE SOUTH QUAY DOUGLAS, IM1 5AT ISLE OF MAN BRITISH ISLES","CAPSTONE DEVELOPMENTS LIMITED","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","THA","Thailand","11000813","Panama Papers","JAMES GRAY MBE SUITE 48 2929 CARREFOUR-RAMA 4 KLONGTOEY, BANGKOK THAILAND 10110","GRAY, JAMES","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11000814","Panama Papers","2000AD INVESTMENTS PROPRIETARY LTD. G.P.O. BOX 8180 CENTRAL DISTRICT  HONG KONG","2000AD INVESTMENTS PROPRIETARY LIMITED","","","","","","","","INACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","USA","United States","11000815","Panama Papers","CLIFFORD EVANS P.O. BOX 290092 PORT ORANGE, FL32129 U.S.A.","CLIFFORD EVANS","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11000816","Panama Papers","REGAL CONSULTANTS LTD. 3905 TWO EXCHANGE SQUARE; SUITE 4038 8 CONNAUGHT PLACE; CENTRAL; HONG KONG.","REGAL CONSULTANTS LTD.","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","ZAF","South Africa","11000817","Panama Papers","CSMS INTERNATIONAL OLD WILLOWS 2 CHANTECLER LANE CONSTANTIA 7800, CAPE TOWN REPUBLIC OF SOUTH AFRICA","ILITHA GROUP","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","JEY;GBR","Jersey;United Kingdom","11000818","Panama Papers","FIDUCIARY MANAGEMENT LIMITED THIRD FLOOR  MIELLES HOUSE  LA RUE DES MIELLES  ST HELIER, JERSEY JE2 3QD  CHANNEL ISLANDS UNITED KINGDOM","VISTRA FML LIMITED","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","JEY;GBR","Jersey;United Kingdom","11000819","Panama Papers","MR. PETER J. BAND HEATHER HOUSE; RUE DE FREMONT ST. JOHN; JERSEY JE3 4DA CHANNEL ISLANDS","BAND, PETER J.","","","","","","","","UNRECOVERABLE ACCOUNTS","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","PAN","Panama","11000820","Panama Papers","RUBIO; ALVAREZ; SOLIS & ABREGO APARTADO POSTAL 0818-09959 EL DORADO; PANAMA","RUBIO, ALVAREZ, SOLIS & ABREGO","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","NLD","Netherlands","11000821","Panama Papers","","FINANSBANK (HOLLAND)  N.V.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","ECU","Ecuador","11000822","Panama Papers","MOYA & MOYA ABOGADOS AVENIDA 9 DE OCTUBRE Y LOS RIOS EDIFICIO ""EL MARQUES""; PISO #10; OFICINAS 1 Y 2 GUAYAQUIL; ECUADOR","MOYA & MOYA ABOGADOS","","","","","","","","UNRECOVERABLE ACCOUNTS","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","RUS","Russia","11000823","Panama Papers","MR. ALEXANDER V. LEGVEZA SUITE 84; 17 LENINGRADSKY PROSPECT N. URENGOI; TUMENSKI REGION RUSSIA *S.I.*","MR. ALEXANDER V. LEGVEZA","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","CHE","Switzerland","11000824","Panama Papers","","FADSA S.A.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","CHE","Switzerland","11000825","Panama Papers","","(GENEVA CLIENT) FRORIEP RENGGLI & PARTNERS","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GBR","United Kingdom","11000826","Panama Papers","","VOLOKHOVA, ANNA","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","URY","Uruguay","11000827","Panama Papers","IRASTORZA & GROBA - ESCRIBANOS MISIONES 1475; OF.401 MONTEVIDEO; URUGUAY","IRASTORZA & GROBA - ESCRIBANOS","","","","","","","","UNRECOVERABLE ACCOUNTS","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","USA","United States","11000828","Panama Papers","","OLLECH, DANIEL / JACQUES","","","","","","","","INACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","IMN","Isle of Man","11000856","Panama Papers","","ANGLO NORDIC LIMITED","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11000857","Panama Papers","MR. GEUNG TSZ GWONG FLAT A 3RD FLOOR 56 CAMERON ROAD TSIMSHATSUI, KOWLOON  HONG KONG","GEUNG TSZ GWONG","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11000829","Panama Papers","CHEUNG KONG INFRASTRUCTURE HOLDINGS LIMITED 8/F; CHEUNG KONG CENTER 2 QUEEN'S ROAD CENTRAL; HONG KONG ATTN:  MS. EIRENE YEUNG","CHEUNG KONG INFRASTRUCTURE HOLDINGS LIMITED","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11000830","Panama Papers","DORADE INTERNATIONAL LTD. ROOM A; 12/F.; MANLY COMMERCIAL BUILDING 15 SOY STREET; MONGKOK; KOWLOON HONG KONG","DORADE INTERNATIONAL LTD.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","JEY;GBR","Jersey;United Kingdom","11000831","Panama Papers","STM FIDUCIAIRE LIMITED 3RD FLOOR WINDWARD HOUSE LA ROUTE DE LA LIBERATION ST HELIER JERSEY JE2 3BQ CHANNEL ISLANDS, UNITED KINGDOM","STM FIDUCIAIRE LIMITED","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","IMN","Isle of Man","11000832","Panama Papers","MR. JAMES CUNNINGHAM-DAVIS 35 SELBORNE DRIVE DOUGLAS ISLE OF MAN BRITISH ISLES IM2 3NJ","CUNNINGHAM-DAVIS, JAMES","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","KOR","South Korea","11000833","Panama Papers","KWANGYANG MARINE CO. 13TH BAEKSANG BLDG. 19-28; KWHANWHOON-DONG CHONGRO-GU; SEOUL KOREA","KWANGYANG MARINE CO.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11000834","Panama Papers","PJ MANAGEMENT LIMITED ROOM 1401; 14/F.; SUNNING PLAZA 10 HYSAN AVENUE CAUSEWAY BAY HONG KONG","PJ MANAGEMENT LIMITED","","","","","","","","INACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11000835","Panama Papers","MR. SIU ROOM 801; HUNG KEI MANSION 5 QUEEN VICTORIA STREET CENTRAL; HONG KONG","MR. SIU","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11000836","Panama Papers","SINO CENTURY HOLDINGS LIMITED 1608 FAR EAST FINANCE CENTRE 16 HARCOURT ROAD ADMIRALTY, HONG KONG **S.I.**","SINO CENTURY HOLDINGS LIMITED","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11000837","Panama Papers","RAYMOND CHOW 10/F YORK MANSION 1A FORFAR ROAD KOWLOON CITY HONG KONG","RAYMOND CHOW","","","","","","","","INACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","TCA","Turks and Caicos Islands","11000838","Panama Papers","HALLMARK BANK & TRUST LTD PROVO BUSINESS CENTRE PORTS OF CALL P.O. BOX 656 PROVIDENCIALES TURKS & CAICOS, BWI","HALLMARK BANK & TRUST LTD","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GTM","Guatemala","11000839","Panama Papers","","AGUILAR S., LUIS VINICIO","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","TWN","Taiwan","11000840","Panama Papers","MR. A D PARKER FCA 5TH FLOOR SUITE 502 NO. 19 NANKING EAST ROAD SECTION 4 TAIPEI, TAIWAN R.O.C.","A D PARKER FCA","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","CYM","Cayman Islands","11000841","Panama Papers","DORADO HOLDINGS INVESTMENTS INC. P.O. BOX 852 GRAND CAYMAN, CAYMAN ISLANDS BRITISH WEST INDIES","DORADO HOLDINGS INVESTMENTS INC.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11000842","Panama Papers","MR. WONG KAM WING NO.1 GOUND FLOOR; FUK SING BUILDING 9 HOI FOO STREET; SAI WAN HO SHAU KEI WAN HONG KONG","WONG KAM WING","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11000843","Panama Papers","LIU; CHOI & CHAN SOLICITORS & NOTARIES ROOMS 1704A-1705; CHINA INSURANCE GROUP BUILDING NO. 141 DES VOEUX ROAD CENTRAL HONG KONG.","FOO TAK CHING","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","CHE","Switzerland","11000844","Panama Papers","MR. GIAN MARIO PAGANI P.O. BOX 306 6830 CHIASSO SWITZERLAND","PAGANI, GIAN MARIO","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","CHE","Switzerland","11000845","Panama Papers","MR. OSAMA SHESHA P.O. BOX 168; ZIP 2217  MAYREN; GENEVA SWITZERLAND","SHESHA, OSAMA","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11000846","Panama Papers","CHARTAC SECRETARIES LIMITED 25/F.; OTB BUILDING; 160 GLOUCESTER ROAD WANCHAI HONG KONG","CHARTAC SECRETARIES LIMITED","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11000851","Panama Papers","P M W AND COMPANY FLAT A; BLOCK 1 31/F; LOK HIN TERRACE 350 CHAI WAN ROAD HONG KONG","P M W AND COMPANY","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","BMU","Bermuda","11000853","Panama Papers","RAWLINSON & HUNTER P.O.BOX HM 1556 CORNER HOUSE CHURCH & PARLIAMENT STREETS HAMILTON HM FX BERMUDA","RAWLINSON & HUNTER (BERMUDA)","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","SLV","El Salvador","11000847","Panama Papers","JURISTA; S.A. DE C.V 67 AVENIDA SUR; PASAJE 2 #26 COLONIA ESCALON EL SALVADOR; SAN SALVADOR","JURISTA, S.A. DE C.V.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11000848","Panama Papers","C. L. MANAGEMENT LIMITED FLAT/RM 1504 15/F ARION COMMERCIAL CENTRE 2-12 QUEEN'S ROAD WEST HONG KONG","C. L. MANAGEMENT LIMITED","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11000849","Panama Papers","LAND SANG INVESTMENTS LTD. 17/F.; KAM CHUNG COMM. BLDG. 19-21 HENNESSY ROAD WANCHAI; HONG KONG","LAND SANG INVESTMENTS LTD.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","PAN","Panama","11000850","Panama Papers","LIC. NICOLAS GONZALEZ REVILLA P. GERENTE GENERAL  CABLE ONDA APARTADO POSTAL 0831-00593 PAITILLA PANAMA, REP. DE PANAMA","NICOLAS GONZALEZ REVILLA PAREDES","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","BRB","Barbados","11000852","Panama Papers","HASTINGS ATTORNEYS-AT-LAW BARRY L.V. GALE, Q.C. BARRISTER & ATTORNEY-AT-LAW TRIDENT FINANCIAL CENTRE CR. ST. MATTHIAS GAP & HIGHWAY 7 - HASTINGS CHRIST CHURCH BB15156 BARBADOS","HASTINGS ATTORNEYS-AT-LAW","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","ECU","Ecuador","11000854","Panama Papers","TERÁN MOSCOSO ABOGADOS AVE. REPUBLICA DE EL SALVADOR Nº 1082  Y NACIONES UNIDAS EDIFICIO MANSION BLANCA,  TORRE PARIS  OCTAVO PISO QUITO ECUADOR","TERAN MOSCOSO ABOGADOS","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11000855","Panama Papers","MR. LEUNG ANGEL ANDREW FLAT F; 27TH FLOOR BLOCK 7; VILLA ESPLANADA TSING YI; N.T. HONG KONG","MR. LEUNG ANGEL  ANDREW","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11000858","Panama Papers","MR. HUI OLIVER FLAT 29B DRAGONVIEW COURT 5 KOTEWALL ROAD, MID LEVELS HONG KONG","HUI, OLIVER","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","JEY;GBR","Jersey;United Kingdom","11000859","Panama Papers","BROWN SHIPLEY TRUST COMPANY (JERSEY) LIMITED 1ST FLOOR  D'HAUTEVILLE CHAMBERS 22-24 SEALE STREET ST. HELIER, JERSEY JE2 3QG CHANNEL ISLANDS","BROWN SHIPLEY TRUST COMPANY (JERSEY) LIMITED","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11000860","Panama Papers","CHINA NONFERROUS METALS (HONG KONG) FINANCE CO. LIMITED 11/F.; China Minmetals Tower; 79 Chatham Road South; Tsimshatsui; Kowloon; Hong Kong.","CHINA NONFERROUS METALS (HONG KONG) FINANCE CO. LIMITED","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","IMN","Isle of Man","11000861","Panama Papers","OAKFIELD CORPORATE SERVICES LIMITED MILLENIUM HOUSE, SUMMERHILL BUSINESS PARK  VICTORIA ROAD DOUGLAS ISLE OF MAN IM2 4RW BRITISH ISLE","OAKFIELD CORPORATE SERVICES LIMITED","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11000862","Panama Papers","NEW WORLD CHINA ENTERPRISES PROJECTS LTD. 20/F.; NEW WORLD TOWER 2 18 QUEEN'S ROAD; CENTRAL HONG KONG","NEW WORLD CHINA ENTERPRISES PROJECTS LIMITED","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11000863","Panama Papers","MR. EDWIN LAM 1125 PIONEER CENTRE 750 NATHAN ROAD, KOWLOON HONG KONG","LAM, EDWIN","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11000864","Panama Papers","WINEASE INTERNATIONAL LTD. C/O 1001-3, 10/F 118 CONNAUGHT ROAD WEST HONG KONG","WINEASE INTERNATIONAL LTD.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","USA","United States","11000865","Panama Papers","HSBC REPUBLIC NEW YORK 452 FIFTH AVENUE NEW YORK, NY 10018 U.  S.  A.","HSBC REPUBLIC NEW YORK","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11000866","Panama Papers","PROFIT HOUSE HOLDINGS LIMITED C/O ET NETWORK SERVICES LIMITED ROOM 802; 8/F.; 145-159  YEUNG UK ROAD; TSUEN WAN; N.T. HONG KONG","PROFIT HOUSE HOLDINGS LIMITED","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","PAN","Panama","11000867","Panama Papers","INGEBORG KINCAID APARTADO POSTAL 0843-00121 PANAMA, REPUBLICA DE PANAMA","INGEBORG KINCAID","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","PAN","Panama","11000927","Panama Papers","LUIS EDUARDO MASTELLARI APARTADO POSTAL 0816-00601 PANAMA , REPUBLICA DE PANAMA **S.I.**","MASTELLARI, LUIS EDUARDO","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11000868","Panama Papers","GREAT HARVEST (HOLDINGS) LIMITED 12/F.; SILVER BASE CENTRE; 200 GLOUCESTER ROAD; WANCHAI; HONG KONG. **S.I.**","GREAT HARVEST (HOLDINGS) LIMITED","","","","","","","","ACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11000869","Panama Papers","NEW DRAGON MERCANTILE MANAGEMENT SERVICE CO. LTD. ROOM 707; 7/F.; AON CHINA BUILDING; 29 QUEEN'S ROAD CENTRAL; HONG KONG.","NEW DRAGON MERCANTILE MANAGEMENT SERVICE CO. LTD.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11000870","Panama Papers","T & A TAXATION & ACCOUNTING CO. LIMITED ROOM 1414 TUNG YING BUILDING; 100 NATHAN ROAD TSIMTSHATSUI; KOWLOON HONG KONG","T & A TAXATION & ACCOUNTING LIMITED","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11000871","Panama Papers","WING CHEONG INTERNATIONAL ELECTRICAL LIMITED RM A; 11F; HOUSTON COURT 214-216 APLIU ST.; SHAMSHUIPO; KLN HONG KONG","WING CHEONG INTERNATIONAL ELECTRICAL LIMITED","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GIB","Gibraltar","11000872","Panama Papers","GIBRALTAR AND IBERIAN BANK LTD. P.O. BOX 408 GIBERIA HOUSE 21 CANNON LANE GIBRALTAR","GIBRALTAR AND IBERIAN BANK LTD.","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11000873","Panama Papers","EISENHOWER ASIA LTD. SUITE 2012 SHUN TAK CENTER WEST TOWER 200 CONNAUGHT ROAD CENTRAL  HONG KONG","EISENHOWER ASIA LTD.","","","","","","","","INACTIVE","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","GGY;GBR","Guernsey;United Kingdom","11000874","Panama Papers","R. T. G. GIBSON CLOS DE SAIGNE SARK GY9 0SF CHANNEL ISLANDS","R. T. G. GIBSON","","","","","","","","SUSPENDED","",""
"[""Intermediary""]","The Panama Papers  data is current through 2015","HKG","Hong Kong","11000875","Panama Papers","MS. MONICA LI 25/F; NEW WORLD TOWER 16-18 PRINCE ROAD, CENTRAL HONG KONG","LI, MONICA","","","","","","","","SUSPENDED","",""
